state,enter_price,enter_time,exit_price,ror,fiat_money,bin btc price (usdt),up btc price (krw),exchage rate(usd),unofficial exchange rate,kimch premium,pred premium(un_official)
False,49246.63,2021-09-03,56445000.0,1.0109920996256552,131410687.93374345,49246.63,56445000.0,1158.23,1146.1697988268436,-0.010412613361039158,0.026098178545423
True,57155000.0,2021-09-04,49998.0,1.0109920996256552,131410687.93374345,49998.0,57155000.0,1158.23,1143.1457258290332,-0.013023556781439627,0.0265881428372939
False,46868.57,2021-09-08,60839000.0,1.13330764500626,148928737.27084333,46868.57,60839000.0,1162.16,1298.0767281783933,0.11695182090107492,0.0014860176869022
True,54800000.0,2021-09-13,46025.23,1.13330764500626,148928737.27084333,46025.23,54800000.0,1170.38,1190.651301470954,0.01732027330521202,0.0188912268745617
False,44940.72,2021-09-14,55078000.0,1.0274193894488384,153012272.31819633,44940.72,55078000.0,1173.44,1225.5700398213469,0.04442497257750455,0.0132336468752481
True,54340000.0,2021-09-15,47103.28,1.0274193894488384,153012272.31819633,47103.28,54340000.0,1172.41,1153.6351608635323,-0.016013885190733435,0.0248886307512677
False,48121.4,2021-09-16,56564000.0,1.0170240658814782,155617163.32281598,48121.4,56564000.0,1166.39,1175.4437734563,0.007762218002812071,0.0213551706021775
True,57642000.0,2021-09-19,48292.75,1.0170240658814782,155617163.32281598,48292.75,57642000.0,1175.36,1193.595311925703,0.01551466097680998,0.0184142344214145
False,47241.75,2021-09-20,58597000.0,1.0372521865554103,161414242.92214128,47241.75,58597000.0,1181.56,1240.3647197658852,0.04976871235137037,0.0108365933359548
True,50699000.0,2021-09-23,43546.37,1.0372521865554103,161414242.92214128,43546.37,50699000.0,1181.99,1164.2531857420033,-0.015005891977086794,0.0231682843692806
False,44865.26,2021-09-24,53853000.0,1.0291567717476595,166120561.15984342,44865.26,53853000.0,1174.83,1200.3273802492172,0.02170303809846308,0.0173234958409154
